1902,7081,1,household
229,293,1,household
8433,2245,1,household
1933,6724,1,household
6671,5633,0,household
5949,2282,1,household
238,3988,1,household
7494,3836,0,household
11403,6353,0,household
4752,6,1,household
8703,2707,1,household
5661,575,1,household
7589,2348,1,household
927,4837,1,household
6613,1253,1,household
6389,1485,1,household
4529,227,1,household
2940,8775,1,household
9972,9897,0,household
5861,959,1,household
1612,54,1,household
9024,2729,1,household
2237,6321,1,household
3220,3268,0,household
1603,6766,1,household
4840,197,1,household
816,4587,1,household
4826,1726,1,household
8397,2452,1,household
3549,836,1,household
7290,7384,0,household
588,6518,1,household
6667,6800,0,household
4379,4464,0,household
5446,1280,1,household
7983,2079,1,household
253,515,1,household
7210,3108,1,household
9812,9780,0,household
1361,5697,1,household
5705,560,1,household
182,4687,1,household
1190,6845,1,household
5521,1862,1,household
835,821,1,household
692,5931,1,household
1658,7365,1,household
2971,7507,1,household
3996,4081,0,household
2844,7025,1,household
3567,3642,0,household
6333,8736,0,household
4726,537,1,household
4462,406,1,household
2017,7342,1,household
2320,7558,1,household
5265,5188,0,household
11164,8146,0,household
4823,1834,1,household
4207,335,1,household
1495,1004,1,household
1538,6366,1,household
7341,2497,1,household
8912,3030,1,household
1409,500,1,household
6562,6464,0,household
6766,6698,0,household
6626,1200,1,household
5612,5489,0,household
3490,339,1,household
1893,6804,1,household
6907,7027,0,household
1328,5362,1,household
1857,2109,1,household
3951,3869,0,household
7905,7946,0,household
9158,2864,1,household
2471,6274,1,household
9890,9931,0,household
2219,6157,1,household
8971,2656,1,household
8427,8472,0,household
9971,9889,0,household
6002,6103,0,household
3624,299,1,household
595,4440,1,household
7909,8001,0,household
6663,1855,1,household
2093,2883,1,household
5072,813,1,household
7286,10418,0,household
984,6241,1,household
4381,4447,0,household
9518,6757,0,household
5926,877,1,household
103,4192,1,household
1310,6351,1,household
850,5908,1,household
1118,119,1,household
5783,639,1,household
711,4046,1,household
5865,778,1,household
5878,10380,0,household
8372,3050,1,household
10659,10732,0,household
8504,2888,1,household
1281,6348,1,household
2990,9449,1,household
9990,10106,0,household
160,3543,1,household
4834,561,1,household
1073,98,1,household
8884,2869,1,household
1554,2101,1,household
3581,3638,0,household
5990,1556,1,household
5929,734,1,household
7938,7847,0,household
6611,6513,0,household
1180,6708,1,household
6684,6806,0,household
910,4814,1,household
11037,11465,0,household
813,4983,1,household
5892,2244,1,household
3097,9061,1,household
10794,10841,0,household
7057,11602,0,household
628,4285,1,household
7944,7881,0,household
9863,9968,0,household
8137,9995,0,household
549,4135,1,household
8838,8754,0,household
5183,1987,1,household
2592,8368,1,household
7603,2211,1,household
1513,2171,1,household
1716,5775,1,household
5889,1078,1,household
1364,334,1,household
371,10522,1,household
7627,1888,1,household
502,4684,1,household
799,145,1,household
5841,5334,0,household
534,5088,1,household
11811,11791,0,household
759,817,1,household
4845,566,1,household
4128,61,1,household
5097,295,1,household
5280,748,1,household
1506,6322,1,household
3253,3224,0,household
7964,7877,0,household
8640,2697,1,household
1586,5198,1,household
6488,2186,1,household
3074,8720,1,household
6503,6564,0,household
6215,7174,0,household
2205,8181,1,household
10429,10394,0,household
8462,8377,0,household
3906,3964,0,household
8907,2756,1,household
2934,2603,1,household
1405,2356,1,household
3532,3477,0,household
4886,4819,0,household
4116,1014,1,household
7860,8004,0,household
5351,209,1,household
2863,2882,1,household
2513,6506,1,household
6976,1388,1,household
8801,2957,1,household
8476,2326,1,household
6571,6487,0,household
6178,1391,1,household
4521,4581,0,household
3021,7963,1,household
1457,4594,1,household
4182,4237,0,household
763,5877,1,household
1981,938,1,household
1767,7485,1,household
9706,9658,0,household
4582,4507,0,household
5513,9920,0,household
1913,6724,1,household
2349,8669,1,household
2676,8932,1,household
7959,7894,0,household
1923,643,1,household
5344,629,1,household
6813,1766,1,household
1086,1522,1,household
377,1116,1,household
1313,1141,1,household
9321,3033,1,household
3839,709,1,household
3889,99,1,household
3544,86,1,household
9480,3056,1,household
405,1163,1,household
2333,8425,1,household
968,6041,1,household
3725,3782,0,household
6459,2199,1,household
7188,1560,1,household
1285,5408,1,household
5821,5898,0,household
931,5747,1,household
6999,1864,1,household
133,3627,1,household
8249,2620,1,household
8197,2373,1,household
5529,5666,0,household
6334,2743,1,household
9576,9501,0,household
5158,341,1,household
654,5770,1,household
6559,6450,0,household
2059,7189,1,household
10802,10838,0,household
6239,869,1,household
1477,9517,1,household
1975,6268,1,household
9718,9670,0,household
4398,4332,0,household
1719,7183,1,household
2115,1742,1,household
3125,8079,1,household
7433,2375,1,household
652,4147,1,household
5890,11457,0,household
528,327,1,household
6227,812,1,household
6358,2701,1,household
7183,7088,0,household
1470,1708,1,household
5625,980,1,household
955,4989,1,household
6657,6784,0,household
3066,2449,1,household
9650,9686,0,household
6135,6008,0,household
7431,7544,0,household
8731,8824,0,household
2213,7120,1,household
2450,7992,1,household
2118,8188,1,household
1898,11925,1,household
5790,919,1,household
4070,114,1,household
7551,2106,1,household
10389,10449,0,household
4085,4024,0,household
4703,4626,0,household
6126,1639,1,household
8238,5457,0,household
1274,1986,1,household
239,4142,1,household
9139,9194,0,household
4210,4273,0,household
6867,6974,0,household
5403,918,1,household
8765,8847,0,household
5298,7745,0,household
7211,11469,0,household
3490,3560,0,household
8476,8432,0,household
4066,4120,0,household
618,1170,1,household
900,5250,1,household
2271,2213,1,household
8242,8350,0,household
4849,4918,0,household
6679,6813,0,household
5120,5219,0,household
4396,4327,0,household
11146,9108,0,household
999,621,1,household
5070,11010,0,household
7423,2017,1,household
9633,9707,0,household
8837,8735,0,household
8404,2247,1,household
2193,1854,1,household
8387,8530,0,household
11273,11230,0,household
4882,713,1,household
1295,4536,1,household
3491,3468,0,household
7356,2102,1,household
4590,1592,1,household
10439,10402,0,household
8969,3070,1,household
7778,1831,1,household
7191,7139,0,household
9894,9948,0,household
3692,288,1,household
2862,7153,1,household
2722,6823,1,household
9272,9184,0,household
11684,6387,0,household
10091,10027,0,household
9544,9509,0,household
136,3622,1,household
4141,4071,0,household
913,5940,1,household
1600,4430,1,household
9816,9749,0,household
7644,1825,1,household
4109,199,1,household
7334,1516,1,household
4949,5052,0,household
1748,7502,1,household
5108,4989,0,household
5085,1283,1,household
7267,2189,1,household
6889,7034,0,household
5008,5083,0,household
6056,4,1,household
6591,1494,1,household
7145,7230,0,household
5812,1157,1,household
284,2953,1,household
11540,11514,0,household
371,418,1,household
8208,2916,1,household
651,3902,1,household
8159,2032,1,household
5420,11324,0,household
8569,8711,0,household
8559,2007,1,household
10898,10950,0,household
4128,173,1,household
1355,4740,1,household
11691,10313,0,household
5782,1078,1,household
3822,94,1,household
5308,5382,0,household
4329,4397,0,household
2300,6624,1,household
1431,7039,1,household
674,4670,1,household
8790,2890,1,household
10357,10307,0,household
3052,9345,1,household
4749,650,1,household
1477,731,1,household
6751,6203,0,household
3551,740,1,household
292,3834,1,household
1325,5584,1,household
945,6399,1,household
8169,8060,0,household
6291,6218,0,household
2929,7786,1,household
10321,10270,0,household
6874,2003,1,household
6577,2261,1,household
4272,4205,0,household
4448,574,1,household
962,6327,1,household
1850,7593,1,household
605,7867,1,household
11028,11392,0,household
4153,4253,0,household
3740,3789,0,household
1931,750,1,household
4367,363,1,household
772,5289,1,household
11041,11264,0,household
863,1022,1,household
6377,6244,0,household
2678,2624,1,household
43,2704,1,household
2578,6921,1,household
1759,7239,1,household
7971,1922,1,household
8812,7049,0,household
5780,5886,0,household
6255,6386,0,household
10283,828,1,household
7747,7664,0,household
10555,10525,0,household
5759,829,1,household
797,1596,1,household
11086,11118,0,household
4968,5036,0,household
3990,4082,0,household
5629,5547,0,household
1855,6760,1,household
3713,3766,0,household
1554,5762,1,household
10673,10605,0,household
7714,1780,1,household
2180,1262,1,household
1461,381,1,household
2805,10248,1,household
9116,9046,0,household
1400,6391,1,household
6320,1221,1,household
6613,6473,0,household
5170,5277,0,household
4165,4244,0,household
5676,688,1,household
2709,8431,1,household
6125,9761,0,household
1069,6699,1,household
8408,32,1,household
9160,3136,1,household
5681,1440,1,household
1807,7047,1,household
8389,2901,1,household
9432,9320,0,household
5177,5256,0,household
3244,3218,0,household
8929,3115,1,household
5367,546,1,household
7358,7449,0,household
2207,6662,1,household
165,3563,1,household
10036,10107,0,household
8687,8585,0,household
8680,2783,1,household
6348,7696,0,household
1,491,1,household
1051,6260,1,household
347,3898,1,household
2904,7583,1,household
6122,859,1,household
6382,1739,1,household
10320,10285,0,household
5472,5355,0,household
1838,248,1,household
10180,2816,1,household
634,1354,1,household
5949,1885,1,household
1012,6149,1,household
11071,558,1,household
9591,9468,0,household
5584,5670,0,household
6119,5985,0,household
6456,6561,0,household
1240,5905,1,household
8015,1962,1,household
1742,7641,1,household
465,3113,1,household
8864,2576,1,household
6342,1441,1,household
1753,356,1,household
2066,6360,1,household
6479,2090,1,household
2302,6382,1,household
7402,7309,0,household
6785,6661,0,household
4922,1503,1,household
9429,9370,0,household
10003,10082,0,household
6443,2550,1,household
3763,3703,0,household
3917,3855,0,household
2578,1481,1,household
9712,9654,0,household
9414,9340,0,household
1153,6013,1,household
9257,3078,1,household
5091,1032,1,household
2648,1779,1,household
10801,10834,0,household
5546,5625,0,household
7906,2080,1,household
5920,1589,1,household
4232,4189,0,household
2187,7802,1,household
2845,8641,1,household
1495,4267,1,household
7141,7255,0,household
5146,5251,0,household
6870,7044,0,household
10494,10570,0,household
208,4599,1,household
9521,3961,0,household
9012,8946,0,household
9634,2887,1,household
1681,6152,1,household
5813,5916,0,household
2617,8847,1,household
7781,9047,0,household
4273,716,1,household
1903,7821,1,household
8947,9000,0,household
6227,485,1,household
321,4072,1,household
5016,1141,1,household
7685,7780,0,household
4272,1337,1,household
558,18,1,household
10600,10690,0,household
2380,1627,1,household
3112,3292,0,household
9444,2962,1,household
841,6693,1,household
2810,6469,1,household
7111,1723,1,household
7184,2332,1,household
914,1151,1,household
8259,8351,0,household
56,686,1,household
318,205,1,household
8915,8984,0,household
6112,2530,1,household
6023,1209,1,household
30,3954,1,household
8889,2866,1,household
9564,11082,0,household
8608,2634,1,household
8118,8097,0,household
10170,141,1,household
927,855,1,household
6550,1650,1,household
6317,6283,0,household
2991,6926,1,household
2080,7984,1,household
3947,3874,0,household
1779,7068,1,household
1848,5267,1,household
10768,10716,0,household
8444,6319,0,household
6409,6236,0,household
1140,4747,1,household
6735,6650,0,household
29,2832,1,household
1239,1145,1,household
4379,470,1,household
7715,7820,0,household
8779,8867,0,household
2477,2646,1,household
6251,2733,1,household
3685,419,1,household
3225,3272,0,household
7885,2116,1,household
326,197,1,household
6155,2074,1,household
8193,2341,1,household
3815,911,1,household
1908,10253,1,household
4574,10528,0,household
10108,10021,0,household
6419,6535,0,household
5918,721,1,household
6777,1297,1,household
9306,9199,0,household
4728,192,1,household
11583,4112,0,household
5287,1394,1,household
1585,5874,1,household
758,5542,1,household
1625,7668,1,household
8145,2801,1,household
1203,6404,1,household
2636,8705,1,household
6846,6956,0,household
1732,1128,1,household
9841,10168,0,household
8901,3021,1,household
4731,1145,1,household
7067,7216,0,household
1990,1980,1,household
10443,10409,0,household
474,4895,1,household
5691,5528,0,household
1564,7101,1,household
767,225,1,household
3700,736,1,household
7001,6899,0,household
230,7080,1,household
4532,4613,0,household
2192,2289,1,household
5212,5141,0,household
1189,1653,1,household
5006,5076,0,household
223,4271,1,household
2716,8882,1,household
8479,8399,0,household
9023,3151,1,household
7413,7325,0,household
7140,2059,1,household
7308,2375,1,household
4472,4559,0,household
6171,1556,1,household
576,3556,1,household
708,195,1,household
8133,8055,0,household
1083,11324,1,household
2994,8874,1,household
6729,6782,0,household
8668,9631,0,household
3911,3983,0,household
1524,1880,1,household
11432,11402,0,household
2451,8255,1,household
3894,378,1,household
1410,2015,1,household
1029,813,1,household
2114,7895,1,household
6188,5993,0,household
4723,4688,0,household
482,123,1,household
2667,7957,1,household
5468,6906,0,household
5076,921,1,household
5314,10828,0,household
541,10028,1,household
6691,1286,1,household
1851,1960,1,household
453,5017,1,household
8570,7996,0,household
4561,4504,0,household
1576,7192,1,household
4048,23,1,household
8750,896,1,household
9548,9514,0,household
2271,7120,1,household
4473,4555,0,household
497,747,1,household
3762,3726,0,household
7621,7551,0,household
3415,3336,0,household
7037,1708,1,household
7949,1906,1,household
5008,890,1,household
3720,3776,0,household
2716,8985,1,household
10249,1739,1,household
6281,6318,0,household
556,5168,1,household
1529,6688,1,household
11700,9317,0,household
7186,2242,1,household
5310,6963,0,household
9185,9266,0,household
911,11079,1,household
2302,10249,1,household
3978,3905,0,household
4834,823,1,household
2516,8877,1,household
9626,1819,1,household
53,6228,1,household
4408,4339,0,household
4442,538,1,household
2260,6802,1,household
10663,10712,0,household
11430,11412,0,household
4203,47,1,household
11626,11649,0,household
184,4375,1,household
2547,8707,1,household
1908,4887,1,household
182,527,1,household
2031,8133,1,household
2876,8976,1,household
1435,998,1,household
6167,6053,0,household
6995,2174,1,household
7950,2328,1,household
8420,5412,0,household
8207,8340,0,household
7759,2986,1,household
7604,2395,1,household
3553,6701,0,household
2552,8231,1,household
1375,11468,1,household
3843,3912,0,household
273,4579,1,household
1196,6259,1,household
5562,5694,0,household
2979,8158,1,household
7688,7773,0,household
1607,1639,1,household
1123,6557,1,household
2486,8846,1,household
7405,7368,0,household
4696,4633,0,household
8820,2987,1,household
6847,11344,0,household
4898,319,1,household
8071,2122,1,household
3965,221,1,household
186,75,1,household
600,4521,1,household
2167,6840,1,household
5984,229,1,household
1065,359,1,household
127,552,1,household
3519,3453,0,household
594,8056,1,household
8773,2595,1,household
7055,7167,0,household
8833,8740,0,household
1358,7035,1,household
4106,394,1,household
5157,1102,1,household
1548,5815,1,household
7559,2211,1,household
2851,8273,1,household
4143,4060,0,household
3101,7723,1,household
2452,8483,1,household
6386,1407,1,household
2316,8335,1,household
8430,2246,1,household
989,6142,1,household
3645,3607,0,household
2186,6555,1,household
5631,518,1,household
7894,2454,1,household
1134,1394,1,household
5430,5359,0,household
1051,2743,1,household
1512,5548,1,household
6252,2192,1,household
9358,3110,1,household
5875,1010,1,household
811,981,1,household
5367,451,1,household
4415,4351,0,household
1804,2362,1,household
7432,7310,0,household
4506,924,1,household
10849,10821,0,household
8345,2467,1,household
10923,10988,0,household
1543,1680,1,household
690,9913,1,household
1383,7263,1,household
4983,5072,0,household
4522,24,1,household
3835,3753,0,household
2197,7695,1,household
5939,8271,0,household
367,5197,1,household
7483,7594,0,household
4838,1635,1,household
6181,6054,0,household
10932,11161,0,household
6989,1374,1,household
3335,3417,0,household
5544,1220,1,household
9771,9805,0,household
1192,1839,1,household
8342,2386,1,household
7064,2259,1,household
6939,6997,0,household
7112,1702,1,household
5140,5202,0,household
5682,2221,1,household
5570,1304,1,household
10718,10689,0,household
7711,1879,1,household
4174,4223,0,household
5377,1257,1,household
3397,3328,0,household
7289,7943,0,household
564,8614,1,household
4459,57,1,household
5948,935,1,household
1592,4530,1,household
4677,1070,1,household
8416,319,1,household
7807,1874,1,household
8739,8853,0,household
8092,2025,1,household
2035,7818,1,household
6005,6166,0,household
11673,11537,0,household
935,800,1,household
7506,7584,0,household
548,4072,1,household
5811,733,1,household
1388,6887,1,household
4380,116,1,household
1226,6681,1,household
2541,2038,1,household
8152,8070,0,household
215,477,1,household
2307,1766,1,household
722,5445,1,household
3894,3957,0,household
4738,194,1,household
6379,6278,0,household
10737,10765,0,household
309,9504,1,household
2639,8359,1,household
5374,1698,1,household
4360,240,1,household
1316,73,1,household
5694,1791,1,household
1860,4999,1,household
3095,8995,1,household
4376,902,1,household
4401,4342,0,household
7637,7495,0,household
10945,11779,0,household
6728,6834,0,household
7474,9534,0,household
7155,7245,0,household
4928,938,1,household
5165,1794,1,household
1927,7968,1,household
937,5475,1,household
2806,8758,1,household
4059,4110,0,household
5067,4982,0,household
3095,8893,1,household
8130,8090,0,household
9512,5423,0,household
2793,8644,1,household
1977,7017,1,household
1665,2012,1,household
5096,352,1,household
580,5537,1,household
10374,10459,0,household
5783,5929,0,household
4821,175,1,household
7607,2773,1,household
7264,2159,1,household
10200,10156,0,household
6235,1203,1,household
1535,2439,1,household
1334,5925,1,household
5503,5620,0,household
6865,6953,0,household
5702,7161,0,household
6300,6194,0,household
5982,6088,0,household
2758,6998,1,household
1444,7147,1,household
7983,10254,0,household
3746,3802,0,household
6008,1773,1,household
322,718,1,household
7213,7109,0,household
7251,10879,0,household
1224,9645,1,household
5361,5446,0,household
11333,11347,0,household
3236,3194,0,household
6356,6226,0,household
1185,6511,1,household
1380,1977,1,household
1550,7100,1,household
5470,812,1,household
7849,7941,0,household
8448,2309,1,household
4906,1635,1,household
6654,6779,0,household
993,6331,1,household
7292,7377,0,household
8351,2413,1,household
1987,5288,1,household
3492,3454,0,household
7804,7666,0,household
779,6042,1,household
2004,2308,1,household
2293,8535,1,household
7129,7256,0,household
115,11316,1,household
7326,7389,0,household
9329,9434,0,household
226,81,1,household
2170,6762,1,household
6946,1832,1,household
1370,7048,1,household
687,1048,1,household
5573,5646,0,household
409,436,1,household
8674,2435,1,household
7698,4745,0,household
1126,484,1,household
2734,10251,1,household
5942,6455,0,household
2759,7457,1,household
8383,8521,0,household
655,4594,1,household
7146,3144,1,household
1244,6997,1,household
4720,54,1,household
2360,6730,1,household
3803,3719,0,household
2006,8063,1,household
3526,3469,0,household
193,4846,1,household
10196,10140,0,household
1854,3048,1,household
8913,2533,1,household
8392,8529,0,household
11636,11647,0,household
5232,341,1,household
970,1786,1,household
5581,5641,0,household
553,367,1,household
1121,949,1,household
8310,2149,1,household
8179,10248,0,household
6328,11157,0,household
4727,53,1,household
9489,3075,1,household
8230,8333,0,household
153,3829,1,household
4028,4099,0,household
2230,7855,1,household
4055,4106,0,household
7591,7493,0,household
6625,1960,1,household
1280,458,1,household
897,3619,1,household
2966,2488,1,household
2746,8780,1,household
10954,10883,0,household
9131,2737,1,household
5658,1362,1,household
203,3904,1,household
3892,3972,0,household
8900,8976,0,household
9015,8907,0,household
7505,1928,1,household
7698,318,1,household
9093,9030,0,household
5618,5497,0,household
11776,9800,0,household
6605,1692,1,household
6978,6875,0,household
4986,596,1,household
2833,8886,1,household
6184,8894,0,household
5810,2021,1,household
707,5527,1,household
3884,3952,0,household
4681,4717,0,household
595,4366,1,household
3144,7205,1,household
1028,4671,1,household
4054,376,1,household
323,296,1,household
6220,6302,0,household
9381,490,1,household
3036,8928,1,household
1193,4927,1,household
4665,1145,1,household
2261,6439,1,household
5332,5394,0,household
4896,4820,0,household
6590,1883,1,household
3040,7048,1,household
3327,3402,0,household
9148,2725,1,household
8054,8165,0,household
44,1063,1,household
10048,1756,1,household
5588,1830,1,household
4767,4852,0,household
836,179,1,household
2122,8162,1,household
5379,5422,0,household
7987,2203,1,household
6993,1800,1,household
7517,7606,0,household
6779,2537,1,household
10253,4887,0,household
5379,743,1,household
6272,1463,1,household
8620,8656,0,household
4066,1163,1,household
3129,9290,1,household
8374,8460,0,household
2875,8149,1,household
4036,4078,0,household
6305,6200,0,household
7794,2602,1,household
2463,2672,1,household
3620,456,1,household
5915,5757,0,household
10885,10935,0,household
1119,6485,1,household
2931,7396,1,household
5654,797,1,household
9439,9378,0,household
1813,6920,1,household
7602,7491,0,household
1921,7672,1,household
155,1600,1,household
4434,67,1,household
792,1213,1,household
8047,7008,0,household
7446,7322,0,household
8566,8682,0,household
2135,8264,1,household
1989,7821,1,household
6403,6238,0,household
6398,1627,1,household
739,5409,1,household
1266,6843,1,household
6321,6240,0,household
9271,9218,0,household
4607,4537,0,household
8347,8219,0,household
2382,1662,1,household
9583,3098,1,household
10632,10666,0,household
2799,8744,1,household
7902,2312,1,household
38,1228,1,household
4075,254,1,household
6723,1486,1,household
7436,7295,0,household
5105,584,1,household
5370,1176,1,household
4212,174,1,household
4615,4512,0,household
4261,359,1,household
7335,4722,0,household
1901,5942,1,household
989,6043,1,household
7029,1543,1,household
368,8268,1,household
3242,3202,0,household
1607,6048,1,household
2157,7266,1,household
11399,11425,0,household
7974,7896,0,household
10482,10541,0,household
9818,9751,0,household
1522,5354,1,household
6177,6059,0,household
3614,374,1,household
4047,4137,0,household
1490,6362,1,household
3154,2373,1,household
5430,771,1,household
3319,3426,0,household
10215,10148,0,household
5352,5453,0,household
5425,451,1,household
5156,5260,0,household
204,5005,1,household
2233,8400,1,household
5959,6085,0,household
8523,8421,0,household
2940,8659,1,household
4668,845,1,household
6994,6871,0,household
8694,2826,1,household
1660,5379,1,household
5347,74,1,household
2081,2489,1,household
2113,2044,1,household
7060,10052,0,household
28,4129,1,household
3169,8987,1,household
4336,4419,0,household
550,747,1,household
11363,11337,0,household
6769,1112,1,household
6181,1050,1,household
955,5108,1,household
5758,1418,1,household
570,4209,1,household
2188,6575,1,household
8021,9095,0,household
10686,11235,0,household
1802,11865,1,household
3737,3790,0,household
6774,1270,1,household
5835,5713,0,household
2660,7520,1,household
9291,3042,1,household
7154,2225,1,household
7100,1890,1,household
8390,8463,0,household
11253,11274,0,household
2803,8768,1,household
3970,9505,0,household
7122,2961,1,household
3701,133,1,household
5918,685,1,household
7272,2015,1,household
9743,10305,0,household
9570,11517,0,household
381,324,1,household
1421,6375,1,household
3018,9462,1,household
7665,2796,1,household
9991,627,1,household
475,5149,1,household
995,5684,1,household
5643,1049,1,household
7917,2008,1,household
7870,7975,0,household
7398,7315,0,household
1296,5766,1,household
9000,3073,1,household
9127,3014,1,household
8127,2619,1,household
107,29,1,household
2607,8852,1,household
6566,2823,1,household
5482,5356,0,household
7572,7537,0,household
3969,4660,0,household
4727,6228,0,household
8257,8357,0,household
587,3676,1,household
10263,9947,0,household
3109,9558,1,household
11571,1016,1,household
8785,2579,1,household
11167,11190,0,household
4658,1569,1,household
7331,1861,1,household
1314,6707,1,household
9128,2927,1,household
6493,6574,0,household
1259,6831,1,household
6256,1067,1,household
5437,1086,1,household
7381,7280,0,household
3291,522,1,household
6895,1543,1,household
6588,6507,0,household
1980,7409,1,household
3155,8916,1,household
1789,1858,1,household
7119,1746,1,household
4673,6,1,household
1515,5709,1,household
878,3982,1,household
795,5355,1,household
148,4445,1,household
6481,1106,1,household
4475,4571,0,household
6551,2891,1,household
10378,10431,0,household
9471,9573,0,household
8590,4135,0,household
9192,9284,0,household
2572,7854,1,household
7869,7985,0,household
443,4145,1,household
5865,5760,0,household
4430,155,1,household
1402,5629,1,household
9685,9659,0,household
7901,7954,0,household
607,5193,1,household
5727,5850,0,household
2747,6841,1,household
3086,3037,1,household
872,4359,1,household
2678,9022,1,household
3111,9119,1,household
1259,6668,1,household
2938,6801,1,household
9111,9037,0,household
287,4670,1,household
2543,7833,1,household
7510,7590,0,household
8093,8151,0,household
5196,573,1,household
4688,225,1,household
7770,7712,0,household
8336,8248,0,household
5914,723,1,household
9777,9844,0,household
1765,5084,1,household
7663,2929,1,household
42,4750,1,household
507,5075,1,household
1274,6871,1,household
8065,2797,1,household
5814,1023,1,household
7078,1944,1,household
10078,10017,0,household
7177,7077,0,household
3901,137,1,household
981,6147,1,household
10951,11328,0,household
11185,10984,0,household
9409,9375,0,household
2258,7789,1,household
9102,10820,0,household
714,8783,1,household
1233,6971,1,household
6183,6036,0,household
1496,693,1,household
1581,5781,1,household
6821,1120,1,household
3025,7827,1,household
7269,1531,1,household
5575,1362,1,household
6167,770,1,household
6881,5427,0,household
10624,10680,0,household
9999,10083,0,household
22,9521,1,household
4615,808,1,household
4122,10250,0,household
5659,1512,1,household
11313,10427,0,household
6819,11311,0,household
5276,5178,0,household
480,432,1,household
9513,3089,1,household
2411,8534,1,household
8142,2815,1,household
6347,1091,1,household
5016,1313,1,household
1834,4917,1,household
4678,4719,0,household
8353,2229,1,household
3938,3848,0,household
365,3972,1,household
4668,459,1,household
8551,2853,1,household
120,4741,1,household
5289,1969,1,household
11919,10484,0,household
672,3435,1,household
6124,1566,1,household
9042,173,1,household
1347,5641,1,household
10015,10101,0,household
1472,7199,1,household
6843,1430,1,household
4717,220,1,household
2561,7114,1,household
3000,9457,1,household
10259,10338,0,household
696,5014,1,household
706,1229,1,household
2384,8698,1,household
8403,5436,0,household
10899,10924,0,household
9430,9353,0,household
3997,4090,0,household
8515,2246,1,household
7956,7919,0,household
1915,5450,1,household
11581,11609,0,household
4616,76,1,household
4379,536,1,household
6326,1750,1,household
2241,8224,1,household
6246,6400,0,household
5266,1102,1,household
362,8385,1,household
11424,11390,0,household
9953,9874,0,household
6565,1558,1,household
8098,8193,0,household
3980,99,1,household
9436,9363,0,household
4536,4619,0,household
3273,3209,0,household
5632,802,1,household
4574,488,1,household
4359,4435,0,household
7151,3818,0,household
8808,8727,0,household
7958,1967,1,household
3964,294,1,household
2574,2637,1,household
8580,8685,0,household
1735,6003,1,household
4381,1082,1,household
6977,1563,1,household
4896,195,1,household
1334,615,1,household
969,6236,1,household
5238,5179,0,household
7604,7488,0,household
2536,8840,1,household
4985,5113,0,household
2388,6141,1,household
548,321,1,household
7083,7214,0,household
8699,8573,0,household
655,1457,1,household
2624,9022,1,household
1263,8096,1,household
8642,2397,1,household
370,3971,1,household
7622,2068,1,household
5389,5331,0,household
5340,604,1,household
6899,1433,1,household
7074,7237,0,household
9949,9904,0,household
10411,10463,0,household
6805,1659,1,household
7439,1743,1,household
1580,11457,1,household
3554,392,1,household
7440,2102,1,household
3974,267,1,household
7642,1818,1,household
1957,7074,1,household
4261,1065,1,household
5150,5241,0,household
854,654,1,household
2336,5866,1,household
6915,6977,0,household
1194,1297,1,household
265,6,1,household
2341,8098,1,household
6884,6990,0,household
9477,9549,0,household
6784,2448,1,household
8593,5467,0,household
8728,2723,1,household
8458,5972,0,household
1450,10601,1,household
2711,7985,1,household
2440,2649,1,household
10956,11627,0,household
8693,8579,0,household
3649,3599,0,household
720,524,1,household
8770,2827,1,household
3966,1022,1,household
6445,2464,1,household
6160,6064,0,household
3958,432,1,household
3010,9046,1,household
3838,388,1,household
774,590,1,household
9823,11228,0,household
7436,1996,1,household
8437,1167,1,household
11199,11145,0,household
3905,583,1,household
2823,6482,1,household
9989,10103,0,household
5554,1670,1,household
2519,7089,1,household
6410,1284,1,household
11600,7465,0,household
2200,6587,1,household
942,5933,1,household
4613,11,1,household
1568,4463,1,household
9945,9871,0,household
8960,8910,0,household
10311,10265,0,household
2908,8017,1,household
3455,3539,0,household
101,3811,1,household
4763,998,1,household
756,1216,1,household
8882,8985,0,household
3590,3668,0,household
7354,7452,0,household
5106,457,1,household
1868,1919,1,household
9610,3147,1,household
4722,788,1,household
4423,4317,0,household
8147,2100,1,household
6942,7015,0,household
365,338,1,household
1137,6755,1,household
3412,3359,0,household
514,5404,1,household
372,948,1,household
7203,2519,1,household
4362,4430,0,household
7086,2159,1,household
6144,1488,1,household
50,924,1,household
9310,2946,1,household
3814,6712,0,household
151,6006,1,household
5226,1518,1,household
3309,3416,0,household
5325,5396,0,household
264,5066,1,household
8400,8524,0,household
1888,7552,1,household
6297,6193,0,household
8831,2873,1,household
4543,4502,0,household
4025,4086,0,household
5435,10169,0,household
798,6138,1,household
3401,3362,0,household
7757,2197,1,household
4890,4813,0,household
1040,5357,1,household
7005,6893,0,household
10018,943,1,household
4453,4360,0,household
3570,3673,0,household
10090,10004,0,household
4211,4265,0,household
5534,953,1,household
2249,2458,1,household
5278,1487,1,household
9208,106,1,household
8243,8305,0,household
10648,10722,0,household
1931,5806,1,household
4667,537,1,household
523,5337,1,household
7793,2051,1,household
4924,4834,0,household
7523,2597,1,household
1803,6329,1,household
5110,4976,0,household
2123,1599,1,household
1958,7010,1,household
507,516,1,household
1986,6871,1,household
9297,9191,0,household
7391,1516,1,household
7255,2852,1,household
1107,6009,1,household
3622,3685,0,household
6442,6608,0,household
4760,8607,0,household
2670,965,1,household
814,1070,1,household
1637,7236,1,household
5759,5856,0,household
