"","run","beta","lambda","prob.rnd.infection","f","pctApp","pctTest","lockdown","schools","compliance","SymPriority","deaths","propInfected","mortality","days","tests","household","relations","friends","school","random","work"
"1791",2180,0.08,0.01,0.1,0,0,1,"false","true","Low","false",227,39.4148171182027,0.56,337,41272,0.34,0.03,0.18,0.06,0.22,0.18
"1792",2181,0.08,0.01,0.1,0,0,1.5,"false","true","Low","false",208,38.2477552765577,0.53,291,52913,0.34,0.03,0.17,0.06,0.22,0.18
"1793",2146,0.08,0.01,0.1,0,60,1.5,"false","true","High","true",82,21.6406887705523,0.37,472,87808,0.37,0.02,0.17,0.07,0.2,0.16
"1794",2183,0.08,0.01,0.1,0,0,6,"false","true","Low","false",186,30.1434290822871,0.6,318,76163,0.35,0.03,0.18,0.06,0.21,0.18
"1795",2186,0.08,0.01,0.1,0,20,0.5,"false","true","High","false",260,41.8976172892292,0.6,273,18925,0.33,0.03,0.18,0.06,0.22,0.18
"1796",2188,0.08,0.01,0.1,0,20,1.5,"false","true","High","false",207,39.2418470867182,0.51,281,53112,0.34,0.03,0.17,0.06,0.22,0.19
"1797",2133,0.08,0.01,0.1,0,40,3,"false","true","High","true",135,27.3467563260388,0.48,524,138464,0.36,0.02,0.17,0.06,0.21,0.17
"1798",2134,0.08,0.01,0.1,0,40,6,"false","true","High","true",110,24.911571500758,0.43,493,198241,0.36,0.02,0.17,0.07,0.21,0.18
"1799",2093,0.08,0.01,0.1,0,80,100,"false","true","High","false",57,15.9025537373188,0.35,661,304775,0.38,0.02,0.16,0.07,0.2,0.17
"1800",2168,0.08,0.01,0.1,0,80,3,"false","true","Low","true",94,20.7632059703813,0.44,398,144702,0.37,0.02,0.17,0.07,0.2,0.17
"1801",2156,0.08,0.01,0.1,0,60,100,"false","true","Low","true",79,20.254985035177,0.38,446,252761,0.37,0.02,0.17,0.07,0.2,0.17
"1802",2162,0.08,0.01,0.1,0,80,6,"false","true","High","true",42,14.8657052901621,0.27,451,208283,0.38,0.02,0.17,0.07,0.21,0.16
"1803",2187,0.08,0.01,0.1,0,20,1,"false","true","High","false",255,40.5051113616045,0.61,266,36136,0.33,0.03,0.18,0.06,0.22,0.18
"1804",2155,0.08,0.01,0.1,0,60,6,"false","true","Low","true",77,20.7486298441326,0.36,473,231020,0.36,0.02,0.18,0.06,0.2,0.17
"1805",2141,0.08,0.01,0.1,0,40,6,"false","true","Low","true",130,26.0660006996541,0.48,485,202775,0.36,0.02,0.18,0.06,0.2,0.18
"1806",2170,0.08,0.01,0.1,0,80,100,"false","true","Low","true",48,16.2630699265363,0.29,449,295065,0.38,0.02,0.16,0.08,0.2,0.16
"1807",2194,0.08,0.01,0.1,0,20,1,"false","true","Low","false",221,40.3350565553698,0.53,266,35792,0.33,0.03,0.18,0.06,0.22,0.18
"1808",2167,0.08,0.01,0.1,0,80,1.5,"false","true","Low","true",82,20.2394371671785,0.39,470,93613,0.37,0.02,0.18,0.06,0.21,0.16
"1809",2169,0.08,0.01,0.1,0,80,6,"false","true","Low","true",44,15.6537878493412,0.27,455,222169,0.38,0.02,0.15,0.07,0.2,0.16
"1810",2193,0.08,0.01,0.1,0,20,0.5,"false","true","Low","false",257,42.0122828157189,0.59,287,19552,0.33,0.03,0.17,0.06,0.22,0.18
"1811",2195,0.08,0.01,0.1,0,20,1.5,"false","true","Low","false",254,39.1806273564737,0.63,293,53283,0.34,0.03,0.18,0.06,0.21,0.19
"1812",2185,0.08,0.01,0.1,0,20,0,"false","true","High","false",269,44.2482605822677,0.59,315,0,0.33,0.03,0.18,0.06,0.22,0.19
"1813",2148,0.08,0.01,0.1,0,60,6,"false","true","High","true",99,20.2063979476814,0.48,477,243736,0.37,0.02,0.17,0.07,0.2,0.17
"1814",2161,0.08,0.01,0.1,0,80,3,"false","true","High","true",56,16.7479690597427,0.32,489,144183,0.38,0.02,0.17,0.07,0.2,0.16
"1815",2190,0.08,0.01,0.1,0,20,6,"false","true","High","false",162,28.8072841761573,0.55,406,110528,0.35,0.02,0.17,0.06,0.21,0.18
"1816",2158,0.08,0.01,0.1,0,80,0.5,"false","true","High","true",180,31.7642943211412,0.55,470,33974,0.36,0.03,0.17,0.06,0.21,0.17
"1817",2184,0.08,0.01,0.1,0,0,100,"false","true","Low","false",160,30.5845998367474,0.51,391,82962,0.34,0.03,0.18,0.06,0.21,0.18
"1818",2203,0.08,0.01,0.1,0,40,3,"false","true","High","false",234,37.8056127803475,0.6,300,103904,0.34,0.03,0.17,0.06,0.21,0.18
"1819",2192,0.08,0.01,0.1,0,20,0,"false","true","Low","false",267,44.6136354802348,0.58,318,0,0.33,0.03,0.18,0.06,0.22,0.18
"1820",2166,0.08,0.01,0.1,0,80,1,"false","true","Low","true",127,26.9745792358223,0.46,506,68502,0.36,0.02,0.17,0.06,0.21,0.18
"1821",2182,0.08,0.01,0.1,0,0,3,"false","true","Low","false",154,30.1648074007852,0.5,431,89056,0.36,0.03,0.17,0.06,0.21,0.18
"1822",2206,0.08,0.01,0.1,0,40,0,"false","true","Low","false",294,44.1510864072764,0.65,303,0,0.33,0.03,0.18,0.06,0.22,0.18
"1823",2189,0.08,0.01,0.1,0,20,3,"false","true","High","false",155,30.7118980059859,0.49,360,98799,0.35,0.02,0.18,0.06,0.21,0.18
"1824",2197,0.08,0.01,0.1,0,20,6,"false","true","Low","false",138,28.4817506899366,0.47,390,109863,0.36,0.02,0.17,0.06,0.21,0.17
"1825",2210,0.08,0.01,0.1,0,40,3,"false","true","Low","false",197,36.8921755354297,0.52,323,108547,0.33,0.03,0.17,0.06,0.22,0.19
"1826",2142,0.08,0.01,0.1,0,40,100,"false","true","Low","true",110,24.2031717650717,0.44,584,197791,0.36,0.03,0.18,0.06,0.2,0.17
"1827",2214,0.08,0.01,0.1,0,60,0.5,"false","true","High","false",239,40.9841800443114,0.57,293,20896,0.33,0.03,0.18,0.06,0.22,0.18
"1828",2209,0.08,0.01,0.1,0,40,1.5,"false","true","Low","false",244,41.6090099895052,0.57,307,54500,0.33,0.03,0.18,0.06,0.22,0.18
"1829",2202,0.08,0.01,0.1,0,40,1.5,"false","true","High","false",244,40.0736580246434,0.59,339,58795,0.34,0.03,0.17,0.06,0.22,0.18
"1830",2153,0.08,0.01,0.1,0,60,1.5,"false","true","Low","true",105,24.4820616472966,0.42,546,85326,0.36,0.03,0.17,0.06,0.21,0.17
"1831",2208,0.08,0.01,0.1,0,40,1,"false","true","Low","false",273,41.8529171687332,0.63,303,38086,0.33,0.03,0.18,0.06,0.22,0.18
"1832",2200,0.08,0.01,0.1,0,40,0.5,"false","true","High","false",243,41.2863917285342,0.57,322,21084,0.33,0.03,0.18,0.06,0.22,0.18
"1833",2199,0.08,0.01,0.1,0,40,0,"false","true","High","false",274,43.822637695806,0.61,332,0,0.33,0.03,0.18,0.06,0.22,0.19
"1834",2207,0.08,0.01,0.1,0,40,0.5,"false","true","Low","false",257,41.7674038947409,0.6,344,21999,0.33,0.03,0.18,0.06,0.22,0.18
"1835",2139,0.08,0.01,0.1,0,40,1.5,"false","true","Low","true",154,28.0386364519765,0.53,616,93842,0.36,0.02,0.17,0.06,0.21,0.18
"1836",2201,0.08,0.01,0.1,0,40,1,"false","true","High","false",246,42.1677614957049,0.57,370,43160,0.33,0.03,0.18,0.06,0.21,0.19
"1837",2205,0.08,0.01,0.1,0,40,100,"false","true","High","false",145,25.8609631904225,0.54,405,192071,0.36,0.02,0.18,0.06,0.2,0.18
"1838",2159,0.08,0.01,0.1,0,80,1,"false","true","High","true",101,22.3694950829867,0.44,618,85162,0.36,0.02,0.17,0.07,0.2,0.17
"1839",2215,0.08,0.01,0.1,0,60,1,"false","true","High","false",227,40.2981303688732,0.55,297,38113,0.34,0.03,0.17,0.06,0.22,0.18
"1840",2213,0.08,0.01,0.1,0,60,0,"false","true","High","false",237,42.5924126404167,0.54,304,0,0.33,0.03,0.18,0.06,0.22,0.19
"1841",2228,0.08,0.01,0.1,0,80,0.5,"false","true","High","false",241,40.3923893186147,0.58,282,19469,0.34,0.03,0.18,0.06,0.22,0.18
"1842",2223,0.08,0.01,0.1,0,60,1.5,"false","true","Low","false",271,40.3564348738679,0.65,273,54360,0.34,0.03,0.18,0.06,0.21,0.18
"1843",2198,0.08,0.01,0.1,0,20,100,"false","true","Low","false",146,28.2524196369573,0.5,459,119848,0.36,0.02,0.17,0.06,0.21,0.18
"1844",2224,0.08,0.01,0.1,0,60,3,"false","true","Low","false",203,37.5762817273681,0.52,271,103092,0.34,0.03,0.17,0.06,0.21,0.18
"1845",2196,0.08,0.01,0.1,0,20,3,"false","true","Low","false",131,29.9354763478058,0.43,468,112011,0.35,0.02,0.17,0.06,0.21,0.18
"1846",2149,0.08,0.01,0.1,0,60,100,"false","true","High","true",85,20.3385548256695,0.41,627,270386,0.38,0.02,0.16,0.07,0.21,0.16
"1847",2233,0.08,0.01,0.1,0,80,100,"false","true","High","false",44,13.5305321257823,0.32,336,217304,0.39,0.02,0.16,0.07,0.2,0.16
"1848",2217,0.08,0.01,0.1,0,60,3,"false","true","High","false",202,37.1127609126599,0.53,319,104636,0.34,0.03,0.17,0.06,0.21,0.18
"1849",2229,0.08,0.01,0.1,0,80,1,"false","true","High","false",225,39.4119018929529,0.55,309,39601,0.34,0.03,0.17,0.06,0.22,0.18
"1850",2221,0.08,0.01,0.1,0,60,0.5,"false","true","Low","false",250,41.5186380067633,0.59,295,19844,0.34,0.03,0.18,0.06,0.22,0.18
"1851",2230,0.08,0.01,0.1,0,80,1.5,"false","true","High","false",205,37.7589691763517,0.53,291,55722,0.34,0.03,0.17,0.06,0.22,0.18
"1852",2216,0.08,0.01,0.1,0,60,1.5,"false","true","High","false",227,39.4721498814475,0.56,334,59776,0.34,0.03,0.18,0.06,0.22,0.18
"1853",2222,0.08,0.01,0.1,0,60,1,"false","true","Low","false",235,40.5954833443464,0.56,302,36343,0.33,0.03,0.18,0.06,0.22,0.18
"1854",2220,0.08,0.01,0.1,0,60,0,"false","true","Low","false",226,43.2405643876084,0.51,351,0,0.33,0.03,0.18,0.06,0.22,0.18
"1855",2232,0.08,0.01,0.1,0,80,6,"false","true","High","false",164,31.2725929956855,0.51,356,212672,0.35,0.03,0.17,0.06,0.21,0.18
"1856",2218,0.08,0.01,0.1,0,60,6,"false","true","High","false",185,30.3076534380223,0.59,367,224673,0.35,0.02,0.17,0.06,0.21,0.18
"1857",2231,0.08,0.01,0.1,0,80,3,"false","true","High","false",211,35.7124810510359,0.57,296,110176,0.34,0.03,0.17,0.06,0.22,0.18
"1858",2250,0.08,0.01,0.1,0,0,1,"false","true","Low","true",218,37.1846698021534,0.57,305,39013,0.34,0.02,0.18,0.06,0.22,0.18
"1859",2239,0.08,0.01,0.1,0,80,6,"false","true","Low","false",145,30.6914914292378,0.46,299,214868,0.36,0.03,0.17,0.06,0.21,0.17
"1860",2191,0.08,0.01,0.1,0,20,100,"false","true","High","false",158,30.2065922960314,0.51,519,124750,0.35,0.03,0.17,0.06,0.21,0.17
"1861",2235,0.08,0.01,0.1,0,80,0.5,"false","true","Low","false",252,41.3864811287752,0.59,287,18734,0.33,0.03,0.18,0.06,0.22,0.18
"1862",2236,0.08,0.01,0.1,0,80,1,"false","true","Low","false",238,41.11147821355,0.56,287,39024,0.34,0.03,0.18,0.06,0.22,0.18
"1863",2234,0.08,0.01,0.1,0,80,0,"false","true","Low","false",279,43.2425078711082,0.63,323,0,0.33,0.03,0.18,0.06,0.22,0.19
"1864",2204,0.08,0.01,0.1,0,40,6,"false","true","High","false",123,25.4732382322074,0.47,525,212427,0.36,0.03,0.18,0.06,0.21,0.17
"1865",2252,0.08,0.01,0.1,0,0,3,"false","true","Low","true",143,29.5205426205931,0.47,330,77227,0.35,0.03,0.18,0.06,0.21,0.18
"1866",2249,0.08,0.01,0.1,0,0,0.5,"false","true","Low","true",208,40.7150075795857,0.5,304,20568,0.34,0.03,0.17,0.06,0.22,0.19
"1867",2237,0.08,0.01,0.1,0,80,1.5,"false","true","Low","false",230,39.1932599992226,0.57,300,57606,0.34,0.03,0.18,0.06,0.22,0.19
"1868",2225,0.08,0.01,0.1,0,60,6,"false","true","Low","false",147,29.3125898861119,0.49,404,235874,0.36,0.02,0.17,0.07,0.21,0.17
"1869",2212,0.08,0.01,0.1,0,40,100,"false","true","Low","false",127,26.1748357756443,0.47,547,207544,0.35,0.02,0.18,0.06,0.21,0.17
"1870",2238,0.08,0.01,0.1,0,80,3,"false","true","Low","false",199,37.2011894119019,0.52,332,115889,0.34,0.03,0.18,0.06,0.22,0.18
"1871",2256,0.08,0.01,0.1,0,20,0.5,"false","true","High","true",252,40.2262214793796,0.61,304,21306,0.33,0.03,0.18,0.06,0.22,0.18
"1872",2251,0.08,0.01,0.1,0,0,1.5,"false","true","Low","true",159,32.1947759163525,0.48,340,59701,0.35,0.03,0.18,0.06,0.21,0.18
"1873",2263,0.08,0.01,0.1,0,20,0.5,"false","true","Low","true",239,40.6168616628445,0.57,300,21019,0.33,0.03,0.18,0.06,0.22,0.18
"1874",2227,0.08,0.01,0.1,0,80,0,"false","true","High","false",227,40.1572278151359,0.55,356,0,0.33,0.03,0.18,0.06,0.22,0.18
"1875",2265,0.08,0.01,0.1,0,20,1.5,"false","true","Low","true",172,31.1899949469429,0.54,330,60721,0.35,0.02,0.17,0.06,0.22,0.18
"1876",2257,0.08,0.01,0.1,0,20,1,"false","true","High","true",203,35.8067400007774,0.55,351,41153,0.34,0.03,0.18,0.06,0.21,0.18
"1877",2264,0.08,0.01,0.1,0,20,1,"false","true","Low","true",204,34.8340265091149,0.57,317,41086,0.34,0.03,0.18,0.06,0.22,0.18
"1878",2271,0.08,0.01,0.1,0,40,1,"false","true","High","true",166,31.6544875034011,0.51,347,47647,0.35,0.02,0.18,0.06,0.21,0.17
"1879",2253,0.08,0.01,0.1,0,0,6,"false","true","Low","true",143,30.5836280949975,0.45,381,76504,0.35,0.02,0.18,0.06,0.21,0.18
"1880",2277,0.08,0.01,0.1,0,40,0.5,"false","true","Low","true",246,38.9425506277452,0.61,311,21081,0.34,0.03,0.18,0.06,0.22,0.18
"1881",2211,0.08,0.01,0.1,0,40,6,"false","true","Low","false",115,25.5500058304505,0.44,584,208693,0.36,0.02,0.17,0.06,0.21,0.17
"1882",2254,0.08,0.01,0.1,0,0,100,"false","true","Low","true",169,30.322229564271,0.54,434,85158,0.35,0.02,0.17,0.06,0.21,0.18
"1883",2278,0.08,0.01,0.1,0,40,1,"false","true","Low","true",184,33.7495627162125,0.53,368,46781,0.35,0.02,0.18,0.06,0.22,0.17
"1884",2259,0.08,0.01,0.1,0,20,3,"false","true","High","true",139,29.9432502818051,0.45,391,104757,0.35,0.02,0.18,0.06,0.21,0.17
"1885",2258,0.08,0.01,0.1,0,20,1.5,"false","true","High","true",159,31.8274575348855,0.49,408,71664,0.35,0.02,0.17,0.06,0.21,0.18
"1886",2267,0.08,0.01,0.1,0,20,6,"false","true","Low","true",158,28.7956232751584,0.53,394,112615,0.36,0.02,0.18,0.06,0.21,0.17
"1887",2270,0.08,0.01,0.1,0,40,0.5,"false","true","High","true",206,38.8628678042523,0.52,365,24424,0.34,0.03,0.18,0.06,0.22,0.18
"1888",2266,0.08,0.01,0.1,0,20,3,"false","true","Low","true",156,29.5360904885918,0.51,404,115282,0.36,0.02,0.17,0.06,0.22,0.18
"1889",2272,0.08,0.01,0.1,0,40,1.5,"false","true","High","true",96,24.8202277762662,0.38,437,74182,0.36,0.02,0.17,0.06,0.21,0.18
"1890",2275,0.08,0.01,0.1,0,40,100,"false","true","High","true",132,25.6598126481906,0.5,411,184810,0.36,0.02,0.17,0.06,0.21,0.18
"1891",2292,0.08,0.01,0.1,0,60,1,"false","true","Low","true",153,29.6915691685778,0.5,406,52918,0.36,0.03,0.17,0.06,0.21,0.17
"1892",2279,0.08,0.01,0.1,0,40,1.5,"false","true","Low","true",120,26.5363237066117,0.44,430,73688,0.35,0.02,0.18,0.06,0.21,0.17
"1893",2319,0.08,0.01,0.1,0,0,0.5,"false","true","Low","false",273,41.77809305399,0.63,288,19901,0.33,0.03,0.18,0.06,0.22,0.18
"1894",2240,0.08,0.01,0.1,0,80,100,"false","true","Low","false",48,15.5420375481012,0.3,575,292675,0.38,0.02,0.17,0.07,0.2,0.16
"1895",2294,0.08,0.01,0.1,0,60,3,"false","true","Low","true",91,23.0720643681735,0.38,393,127217,0.36,0.02,0.17,0.07,0.21,0.17
"1896",2284,0.08,0.01,0.1,0,60,0.5,"false","true","High","true",202,34.8845570801104,0.56,411,25341,0.35,0.02,0.17,0.06,0.21,0.17
"1897",2268,0.08,0.01,0.1,0,20,100,"false","true","Low","true",135,27.9676993042329,0.47,383,109520,0.35,0.03,0.17,0.06,0.21,0.18
"1898",2226,0.08,0.01,0.1,0,60,100,"false","true","Low","false",91,20.8011038986279,0.43,663,280048,0.37,0.02,0.17,0.07,0.21,0.16
"1899",2280,0.08,0.01,0.1,0,40,3,"false","true","Low","true",128,25.4499164302095,0.49,583,151904,0.35,0.02,0.17,0.07,0.21,0.17
"1900",2261,0.08,0.01,0.1,0,20,100,"false","true","High","true",151,27.8404011349944,0.53,462,115173,0.36,0.02,0.18,0.06,0.21,0.17
"1901",2285,0.08,0.01,0.1,0,60,1,"false","true","High","true",129,25.8833132506705,0.48,468,63170,0.36,0.02,0.17,0.06,0.21,0.17
"1902",2260,0.08,0.01,0.1,0,20,6,"false","true","High","true",165,29.9539394410541,0.54,484,123466,0.36,0.03,0.17,0.06,0.21,0.18
"1903",2291,0.08,0.01,0.1,0,60,0.5,"false","true","Low","true",213,37.9756675865822,0.55,378,24879,0.35,0.03,0.18,0.06,0.21,0.18
"1904",2273,0.08,0.01,0.1,0,40,3,"false","true","High","true",138,26.8472810665837,0.5,497,127164,0.36,0.02,0.17,0.07,0.21,0.17
"1905",2326,0.08,0.01,0.1,0,20,0.5,"false","true","High","false",260,42.8946243246395,0.59,264,18548,0.33,0.03,0.18,0.06,0.22,0.19
"1906",2321,0.08,0.01,0.1,0,0,1.5,"false","true","Low","false",188,35.2062035993314,0.52,321,56591,0.34,0.03,0.18,0.06,0.22,0.18
"1907",2325,0.08,0.01,0.1,0,20,0,"false","true","High","false",224,43.1268706028686,0.5,265,0,0.33,0.03,0.18,0.06,0.22,0.19
"1908",2298,0.08,0.01,0.1,0,80,0.5,"false","true","High","true",165,31.3036887316827,0.51,371,25515,0.36,0.03,0.17,0.06,0.2,0.17
"1909",2219,0.08,0.01,0.1,0,60,100,"false","true","High","false",85,20.2734481284254,0.41,725,299179,0.36,0.03,0.17,0.06,0.21,0.17
"1910",2318,0.08,0.01,0.1,0,0,0,"false","true","Low","false",257,44.1880125937731,0.57,283,0,0.33,0.03,0.18,0.06,0.22,0.18
"1911",2302,0.08,0.01,0.1,0,80,6,"false","true","High","true",55,16.567225094259,0.32,449,240681,0.39,0.02,0.16,0.07,0.2,0.15
"1912",2274,0.08,0.01,0.1,0,40,6,"false","true","High","true",134,24.9922260660007,0.52,507,194983,0.37,0.02,0.16,0.06,0.21,0.17
"1913",2320,0.08,0.01,0.1,0,0,1,"false","true","Low","false",219,38.9950246822404,0.55,327,41480,0.33,0.03,0.18,0.06,0.22,0.18
"1914",2288,0.08,0.01,0.1,0,60,6,"false","true","High","true",84,21.0984568741011,0.39,487,250106,0.37,0.02,0.17,0.06,0.21,0.17
"1915",2281,0.08,0.01,0.1,0,40,6,"false","true","Low","true",113,25.9503634314145,0.42,534,198641,0.36,0.02,0.18,0.06,0.21,0.17
"1916",2305,0.08,0.01,0.1,0,80,0.5,"false","true","Low","true",187,34.599836747386,0.53,336,23585,0.35,0.03,0.18,0.06,0.21,0.18
"1917",2308,0.08,0.01,0.1,0,80,3,"false","true","Low","true",100,20.6038403233957,0.47,414,152122,0.37,0.02,0.16,0.07,0.2,0.16
"1918",2299,0.08,0.01,0.1,0,80,1,"false","true","High","true",89,22.1061530687604,0.39,501,68614,0.37,0.03,0.17,0.07,0.2,0.17
"1919",2327,0.08,0.01,0.1,0,20,1,"false","true","High","false",255,40.6197768880942,0.61,341,42691,0.33,0.03,0.18,0.06,0.22,0.18
"1920",2286,0.08,0.01,0.1,0,60,1.5,"false","true","High","true",88,21.2655964550861,0.4,492,84492,0.37,0.02,0.17,0.07,0.2,0.17
"1921",2301,0.08,0.01,0.1,0,80,3,"false","true","High","true",62,15.2233062541299,0.4,474,150251,0.39,0.02,0.16,0.07,0.2,0.16
"1922",2287,0.08,0.01,0.1,0,60,3,"false","true","High","true",90,21.2451898783379,0.41,518,147299,0.37,0.02,0.17,0.06,0.2,0.17
"1923",2328,0.08,0.01,0.1,0,20,1.5,"false","true","High","false",239,41.1911610370428,0.56,310,51674,0.33,0.03,0.18,0.06,0.22,0.18
"1924",2293,0.08,0.01,0.1,0,60,1.5,"false","true","Low","true",126,23.7979554553582,0.51,548,82739,0.36,0.02,0.18,0.06,0.21,0.17
"1925",2335,0.08,0.01,0.1,0,20,1.5,"false","true","Low","false",245,39.7937964006686,0.6,312,57338,0.34,0.03,0.18,0.06,0.22,0.18
"1926",2324,0.08,0.01,0.1,0,0,100,"false","true","Low","false",184,30.4349516072609,0.59,405,83189,0.35,0.03,0.17,0.06,0.21,0.18
"1927",2333,0.08,0.01,0.1,0,20,0.5,"false","true","Low","false",266,43.1161814436195,0.6,282,18896,0.33,0.03,0.18,0.06,0.22,0.19
"1928",2334,0.08,0.01,0.1,0,20,1,"false","true","Low","false",282,42.4796905974268,0.65,315,38886,0.34,0.03,0.17,0.06,0.22,0.18
"1929",2306,0.08,0.01,0.1,0,80,1,"false","true","Low","true",115,25.7686477241808,0.43,418,52112,0.36,0.02,0.17,0.07,0.2,0.18
"1930",2296,0.08,0.01,0.1,0,60,100,"false","true","Low","true",89,21.0508415283554,0.41,563,284069,0.37,0.02,0.17,0.07,0.2,0.17
"1931",2342,0.08,0.01,0.1,0,40,1.5,"false","true","High","false",206,38.1525245850663,0.52,279,54341,0.33,0.03,0.18,0.06,0.22,0.18
"1932",2323,0.08,0.01,0.1,0,0,6,"false","true","Low","false",146,30.4378668325106,0.47,378,82736,0.35,0.03,0.18,0.06,0.21,0.18
"1933",2332,0.08,0.01,0.1,0,20,0,"false","true","Low","false",280,44.2297974890193,0.62,321,0,0.33,0.03,0.18,0.06,0.22,0.19
"1934",2330,0.08,0.01,0.1,0,20,6,"false","true","High","false",164,29.4525206980993,0.54,409,117032,0.35,0.02,0.18,0.06,0.21,0.18
"1935",2337,0.08,0.01,0.1,0,20,6,"false","true","Low","false",126,26.8472810665837,0.46,392,108826,0.35,0.03,0.18,0.06,0.21,0.17
"1936",2339,0.08,0.01,0.1,0,40,0,"false","true","High","false",246,42.3718272631865,0.56,308,0,0.33,0.03,0.17,0.06,0.22,0.18
"1937",2343,0.08,0.01,0.1,0,40,3,"false","true","High","false",234,36.855249348933,0.62,314,106745,0.34,0.02,0.18,0.06,0.22,0.18
"1938",2340,0.08,0.01,0.1,0,40,0.5,"false","true","High","false",240,41.5293271660124,0.56,291,19921,0.33,0.03,0.18,0.06,0.22,0.19
"1939",2349,0.08,0.01,0.1,0,40,1.5,"false","true","Low","false",220,39.8248921366658,0.54,292,53330,0.34,0.03,0.18,0.06,0.22,0.18
"1940",2347,0.08,0.01,0.1,0,40,0.5,"false","true","Low","false",250,42.6720954639095,0.57,280,19665,0.33,0.03,0.18,0.06,0.22,0.18
"1941",2338,0.08,0.01,0.1,0,20,100,"false","true","Low","false",164,28.5944727329265,0.56,396,107963,0.35,0.02,0.18,0.06,0.21,0.18
"1942",2329,0.08,0.01,0.1,0,20,3,"false","true","High","false",181,31.3940607144245,0.56,425,109509,0.35,0.03,0.17,0.06,0.22,0.18
"1943",2295,0.08,0.01,0.1,0,60,6,"false","true","Low","true",102,22.0954639095114,0.45,570,238680,0.37,0.02,0.17,0.07,0.21,0.17
"1944",2336,0.08,0.01,0.1,0,20,3,"false","true","Low","false",158,30.6982936214872,0.5,376,102357,0.35,0.03,0.18,0.06,0.21,0.18
"1945",2322,0.08,0.01,0.1,0,0,3,"false","true","Low","false",159,31.6710071131496,0.49,454,84059,0.35,0.02,0.17,0.06,0.21,0.18
"1946",2350,0.08,0.01,0.1,0,40,3,"false","true","Low","false",214,36.7347533719439,0.57,319,105794,0.34,0.03,0.17,0.06,0.21,0.18
"1947",2289,0.08,0.01,0.1,0,60,100,"false","true","High","true",89,21.566836397559,0.4,592,279913,0.37,0.02,0.17,0.07,0.21,0.16
"1948",2341,0.08,0.01,0.1,0,40,1,"false","true","High","false",250,41.6507948847514,0.58,363,39325,0.33,0.03,0.17,0.06,0.22,0.19
"1949",2345,0.08,0.01,0.1,0,40,100,"false","true","High","false",135,25.5538927974501,0.51,379,188724,0.36,0.02,0.17,0.06,0.21,0.18
"1950",2346,0.08,0.01,0.1,0,40,0,"false","true","Low","false",242,43.4281105453415,0.54,312,0,0.33,0.03,0.18,0.06,0.22,0.18
"1951",2357,0.08,0.01,0.1,0,60,3,"false","true","High","false",189,37.3537528666382,0.49,288,107644,0.34,0.03,0.17,0.06,0.21,0.18
"1952",2356,0.08,0.01,0.1,0,60,1.5,"false","true","High","false",201,39.3341625529599,0.5,278,50898,0.34,0.03,0.17,0.06,0.22,0.18
"1953",2282,0.08,0.01,0.1,0,40,100,"false","true","Low","true",127,25.8697088661717,0.48,699,217909,0.36,0.02,0.18,0.06,0.21,0.17
"1954",2344,0.08,0.01,0.1,0,40,6,"false","true","High","false",103,24.677381739029,0.41,464,195127,0.36,0.02,0.17,0.06,0.21,0.17
"1955",2331,0.08,0.01,0.1,0,20,100,"false","true","High","false",151,29.77805418432,0.49,459,126711,0.35,0.02,0.18,0.06,0.21,0.18
"1956",2348,0.08,0.01,0.1,0,40,1,"false","true","Low","false",239,41.6653710110001,0.56,339,37853,0.33,0.03,0.18,0.06,0.22,0.19
"1957",2354,0.08,0.01,0.1,0,60,0.5,"false","true","High","false",268,42.1823376219536,0.62,338,21415,0.34,0.03,0.17,0.06,0.22,0.18
"1958",2303,0.08,0.01,0.1,0,80,100,"false","true","High","true",70,16.788782213239,0.41,648,322029,0.38,0.02,0.16,0.08,0.2,0.16
"1959",2300,0.08,0.01,0.1,0,80,1.5,"false","true","High","true",81,19.9906712792008,0.39,638,108405,0.37,0.02,0.17,0.06,0.2,0.17
"1960",2355,0.08,0.01,0.1,0,60,1,"false","true","High","false",247,41.1318847902981,0.58,311,40560,0.34,0.03,0.17,0.06,0.22,0.18
"1961",2362,0.08,0.01,0.1,0,60,1,"false","true","Low","false",228,40.0056361021495,0.55,290,39290,0.34,0.03,0.18,0.06,0.22,0.18
"1962",2353,0.08,0.01,0.1,0,60,0,"false","true","High","false",304,43.7235200373149,0.68,306,0,0.33,0.03,0.18,0.06,0.22,0.18
"1963",2361,0.08,0.01,0.1,0,60,0.5,"false","true","Low","false",224,40.8870058693202,0.53,286,19639,0.34,0.03,0.18,0.06,0.22,0.18
"1964",2352,0.08,0.01,0.1,0,40,100,"false","true","Low","false",136,25.6355191044428,0.52,468,202540,0.36,0.02,0.17,0.06,0.21,0.17
"1965",2363,0.08,0.01,0.1,0,60,1.5,"false","true","Low","false",271,40.8588253585727,0.64,289,54515,0.33,0.03,0.18,0.06,0.22,0.19
"1966",2307,0.08,0.01,0.1,0,80,1.5,"false","true","Low","true",102,21.9516461305244,0.45,581,99959,0.37,0.02,0.17,0.07,0.2,0.16
"1967",2390,0.08,0.01,0.1,0,0,1,"false","true","Low","true",199,36.4597504567186,0.53,281,38235,0.34,0.02,0.17,0.06,0.22,0.18
"1968",2370,0.08,0.01,0.1,0,80,1.5,"false","true","High","false",221,37.2867026858942,0.58,309,61704,0.34,0.03,0.18,0.06,0.21,0.18
